DeepCSV;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
0, comb, central, 1, -2.5, 2.5, 20, 1000, 0, 1, "0.917829+(0.00298278*(log(x+19)*(log(x+18)*(3-(0.422392*log(x+18))))))" 
0, comb, central, 0, -2.5, 2.5, 20, 1000, 0, 1, "0.917829+(0.00298278*(log(x+19)*(log(x+18)*(3-(0.422392*log(x+18))))))" 
0, comb, down, 1, -2.5, 2.5, 20, 30, 0, 1, "0.917829+((0.00298278*(log(x+19)*(log(x+18)*(3-(0.422392*log(x+18))))))-0.15505774319171906)" 
0, comb, down, 1, -2.5, 2.5, 30, 50, 0, 1, "0.917829+((0.00298278*(log(x+19)*(log(x+18)*(3-(0.422392*log(x+18))))))-0.03490530326962471)" 
0, comb, down, 1, -2.5, 2.5, 50, 70, 0, 1, "0.917829+((0.00298278*(log(x+19)*(log(x+18)*(3-(0.422392*log(x+18))))))-0.034701071679592133)" 
0, comb, down, 1, -2.5, 2.5, 70, 100, 0, 1, "0.917829+((0.00298278*(log(x+19)*(log(x+18)*(3-(0.422392*log(x+18))))))-0.034096170216798782)" 
0, comb, down, 1, -2.5, 2.5, 100, 140, 0, 1, "0.917829+((0.00298278*(log(x+19)*(log(x+18)*(3-(0.422392*log(x+18))))))-0.027626650407910347)" 
0, comb, down, 1, -2.5, 2.5, 140, 200, 0, 1, "0.917829+((0.00298278*(log(x+19)*(log(x+18)*(3-(0.422392*log(x+18))))))-0.02841717004776001)" 
0, comb, down, 1, -2.5, 2.5, 200, 300, 0, 1, "0.917829+((0.00298278*(log(x+19)*(log(x+18)*(3-(0.422392*log(x+18))))))-0.027526171877980232)" 
0, comb, down, 1, -2.5, 2.5, 300, 600, 0, 1, "0.917829+((0.00298278*(log(x+19)*(log(x+18)*(3-(0.422392*log(x+18))))))-0.094343781471252441)" 
0, comb, down, 1, -2.5, 2.5, 600, 1000, 0, 1, "0.917829+((0.00298278*(log(x+19)*(log(x+18)*(3-(0.422392*log(x+18))))))-0.17287716269493103)" 
0, comb, down, 0, -2.5, 2.5, 20, 30, 0, 1, "0.917829+((0.00298278*(log(x+19)*(log(x+18)*(3-(0.422392*log(x+18))))))-0.062023099511861801)" 
0, comb, down, 0, -2.5, 2.5, 30, 50, 0, 1, "0.917829+((0.00298278*(log(x+19)*(log(x+18)*(3-(0.422392*log(x+18))))))-0.013962121680378914)" 
0, comb, down, 0, -2.5, 2.5, 50, 70, 0, 1, "0.917829+((0.00298278*(log(x+19)*(log(x+18)*(3-(0.422392*log(x+18))))))-0.013880428858101368)" 
0, comb, down, 0, -2.5, 2.5, 70, 100, 0, 1, "0.917829+((0.00298278*(log(x+19)*(log(x+18)*(3-(0.422392*log(x+18))))))-0.013638468459248543)" 
0, comb, down, 0, -2.5, 2.5, 100, 140, 0, 1, "0.917829+((0.00298278*(log(x+19)*(log(x+18)*(3-(0.422392*log(x+18))))))-0.011050660163164139)" 
0, comb, down, 0, -2.5, 2.5, 140, 200, 0, 1, "0.917829+((0.00298278*(log(x+19)*(log(x+18)*(3-(0.422392*log(x+18))))))-0.011366868391633034)" 
0, comb, down, 0, -2.5, 2.5, 200, 300, 0, 1, "0.917829+((0.00298278*(log(x+19)*(log(x+18)*(3-(0.422392*log(x+18))))))-0.011010468937456608)" 
0, comb, down, 0, -2.5, 2.5, 300, 600, 0, 1, "0.917829+((0.00298278*(log(x+19)*(log(x+18)*(3-(0.422392*log(x+18))))))-0.037737511098384857)" 
0, comb, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "0.917829+((0.00298278*(log(x+19)*(log(x+18)*(3-(0.422392*log(x+18))))))-0.069150865077972412)" 
0, comb, up, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.917829+(0.00298278*(log(x+19)*(log(x+18)*(3-(0.422392*log(x+18)))))))+0.15505774319171906" 
0, comb, up, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.917829+(0.00298278*(log(x+19)*(log(x+18)*(3-(0.422392*log(x+18)))))))+0.03490530326962471" 
0, comb, up, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.917829+(0.00298278*(log(x+19)*(log(x+18)*(3-(0.422392*log(x+18)))))))+0.034701071679592133" 
0, comb, up, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.917829+(0.00298278*(log(x+19)*(log(x+18)*(3-(0.422392*log(x+18)))))))+0.034096170216798782" 
0, comb, up, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.917829+(0.00298278*(log(x+19)*(log(x+18)*(3-(0.422392*log(x+18)))))))+0.027626650407910347" 
0, comb, up, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.917829+(0.00298278*(log(x+19)*(log(x+18)*(3-(0.422392*log(x+18)))))))+0.02841717004776001" 
0, comb, up, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.917829+(0.00298278*(log(x+19)*(log(x+18)*(3-(0.422392*log(x+18)))))))+0.027526171877980232" 
0, comb, up, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.917829+(0.00298278*(log(x+19)*(log(x+18)*(3-(0.422392*log(x+18)))))))+0.094343781471252441" 
0, comb, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.917829+(0.00298278*(log(x+19)*(log(x+18)*(3-(0.422392*log(x+18)))))))+0.17287716269493103" 
0, comb, up, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.917829+(0.00298278*(log(x+19)*(log(x+18)*(3-(0.422392*log(x+18)))))))+0.062023099511861801" 
0, comb, up, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.917829+(0.00298278*(log(x+19)*(log(x+18)*(3-(0.422392*log(x+18)))))))+0.013962121680378914" 
0, comb, up, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.917829+(0.00298278*(log(x+19)*(log(x+18)*(3-(0.422392*log(x+18)))))))+0.013880428858101368" 
0, comb, up, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.917829+(0.00298278*(log(x+19)*(log(x+18)*(3-(0.422392*log(x+18)))))))+0.013638468459248543" 
0, comb, up, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.917829+(0.00298278*(log(x+19)*(log(x+18)*(3-(0.422392*log(x+18)))))))+0.011050660163164139" 
0, comb, up, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.917829+(0.00298278*(log(x+19)*(log(x+18)*(3-(0.422392*log(x+18)))))))+0.011366868391633034" 
0, comb, up, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.917829+(0.00298278*(log(x+19)*(log(x+18)*(3-(0.422392*log(x+18)))))))+0.011010468937456608" 
0, comb, up, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.917829+(0.00298278*(log(x+19)*(log(x+18)*(3-(0.422392*log(x+18)))))))+0.037737511098384857" 
0, comb, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.917829+(0.00298278*(log(x+19)*(log(x+18)*(3-(0.422392*log(x+18)))))))+0.069150865077972412" 
1, comb, central, 1, -2.5, 2.5, 20, 1000, 0, 1, "0.909339+(0.00354*(log(x+19)*(log(x+18)*(3-(0.471623*log(x+18))))))" 
1, comb, central, 0, -2.5, 2.5, 20, 1000, 0, 1, "0.909339+(0.00354*(log(x+19)*(log(x+18)*(3-(0.471623*log(x+18))))))" 
1, comb, down, 1, -2.5, 2.5, 20, 30, 0, 1, "0.909339+((0.00354*(log(x+19)*(log(x+18)*(3-(0.471623*log(x+18))))))-0.19771461188793182)" 
1, comb, down, 1, -2.5, 2.5, 30, 50, 0, 1, "0.909339+((0.00354*(log(x+19)*(log(x+18)*(3-(0.471623*log(x+18))))))-0.045167062431573868)" 
1, comb, down, 1, -2.5, 2.5, 50, 70, 0, 1, "0.909339+((0.00354*(log(x+19)*(log(x+18)*(3-(0.471623*log(x+18))))))-0.040520280599594116)" 
1, comb, down, 1, -2.5, 2.5, 70, 100, 0, 1, "0.909339+((0.00354*(log(x+19)*(log(x+18)*(3-(0.471623*log(x+18))))))-0.045320175588130951)" 
1, comb, down, 1, -2.5, 2.5, 100, 140, 0, 1, "0.909339+((0.00354*(log(x+19)*(log(x+18)*(3-(0.471623*log(x+18))))))-0.043860536068677902)" 
1, comb, down, 1, -2.5, 2.5, 140, 200, 0, 1, "0.909339+((0.00354*(log(x+19)*(log(x+18)*(3-(0.471623*log(x+18))))))-0.036484666168689728)" 
1, comb, down, 1, -2.5, 2.5, 200, 300, 0, 1, "0.909339+((0.00354*(log(x+19)*(log(x+18)*(3-(0.471623*log(x+18))))))-0.048719070851802826)" 
1, comb, down, 1, -2.5, 2.5, 300, 600, 0, 1, "0.909339+((0.00354*(log(x+19)*(log(x+18)*(3-(0.471623*log(x+18))))))-0.11997123062610626)" 
1, comb, down, 1, -2.5, 2.5, 600, 1000, 0, 1, "0.909339+((0.00354*(log(x+19)*(log(x+18)*(3-(0.471623*log(x+18))))))-0.20536302030086517)" 
1, comb, down, 0, -2.5, 2.5, 20, 30, 0, 1, "0.909339+((0.00354*(log(x+19)*(log(x+18)*(3-(0.471623*log(x+18))))))-0.065904870629310608)" 
1, comb, down, 0, -2.5, 2.5, 30, 50, 0, 1, "0.909339+((0.00354*(log(x+19)*(log(x+18)*(3-(0.471623*log(x+18))))))-0.015055687166750431)" 
1, comb, down, 0, -2.5, 2.5, 50, 70, 0, 1, "0.909339+((0.00354*(log(x+19)*(log(x+18)*(3-(0.471623*log(x+18))))))-0.013506759889423847)" 
1, comb, down, 0, -2.5, 2.5, 70, 100, 0, 1, "0.909339+((0.00354*(log(x+19)*(log(x+18)*(3-(0.471623*log(x+18))))))-0.015106724575161934)" 
1, comb, down, 0, -2.5, 2.5, 100, 140, 0, 1, "0.909339+((0.00354*(log(x+19)*(log(x+18)*(3-(0.471623*log(x+18))))))-0.014620178379118443)" 
1, comb, down, 0, -2.5, 2.5, 140, 200, 0, 1, "0.909339+((0.00354*(log(x+19)*(log(x+18)*(3-(0.471623*log(x+18))))))-0.012161554768681526)" 
1, comb, down, 0, -2.5, 2.5, 200, 300, 0, 1, "0.909339+((0.00354*(log(x+19)*(log(x+18)*(3-(0.471623*log(x+18))))))-0.016239689663052559)" 
1, comb, down, 0, -2.5, 2.5, 300, 600, 0, 1, "0.909339+((0.00354*(log(x+19)*(log(x+18)*(3-(0.471623*log(x+18))))))-0.039990410208702087)" 
1, comb, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "0.909339+((0.00354*(log(x+19)*(log(x+18)*(3-(0.471623*log(x+18))))))-0.068454340100288391)" 
1, comb, up, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.909339+(0.00354*(log(x+19)*(log(x+18)*(3-(0.471623*log(x+18)))))))+0.19771461188793182" 
1, comb, up, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.909339+(0.00354*(log(x+19)*(log(x+18)*(3-(0.471623*log(x+18)))))))+0.045167062431573868" 
1, comb, up, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.909339+(0.00354*(log(x+19)*(log(x+18)*(3-(0.471623*log(x+18)))))))+0.040520280599594116" 
1, comb, up, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.909339+(0.00354*(log(x+19)*(log(x+18)*(3-(0.471623*log(x+18)))))))+0.045320175588130951" 
1, comb, up, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.909339+(0.00354*(log(x+19)*(log(x+18)*(3-(0.471623*log(x+18)))))))+0.043860536068677902" 
1, comb, up, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.909339+(0.00354*(log(x+19)*(log(x+18)*(3-(0.471623*log(x+18)))))))+0.036484666168689728" 
1, comb, up, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.909339+(0.00354*(log(x+19)*(log(x+18)*(3-(0.471623*log(x+18)))))))+0.048719070851802826" 
1, comb, up, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.909339+(0.00354*(log(x+19)*(log(x+18)*(3-(0.471623*log(x+18)))))))+0.11997123062610626" 
1, comb, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.909339+(0.00354*(log(x+19)*(log(x+18)*(3-(0.471623*log(x+18)))))))+0.20536302030086517" 
1, comb, up, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.909339+(0.00354*(log(x+19)*(log(x+18)*(3-(0.471623*log(x+18)))))))+0.065904870629310608" 
1, comb, up, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.909339+(0.00354*(log(x+19)*(log(x+18)*(3-(0.471623*log(x+18)))))))+0.015055687166750431" 
1, comb, up, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.909339+(0.00354*(log(x+19)*(log(x+18)*(3-(0.471623*log(x+18)))))))+0.013506759889423847" 
1, comb, up, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.909339+(0.00354*(log(x+19)*(log(x+18)*(3-(0.471623*log(x+18)))))))+0.015106724575161934" 
1, comb, up, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.909339+(0.00354*(log(x+19)*(log(x+18)*(3-(0.471623*log(x+18)))))))+0.014620178379118443" 
1, comb, up, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.909339+(0.00354*(log(x+19)*(log(x+18)*(3-(0.471623*log(x+18)))))))+0.012161554768681526" 
1, comb, up, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.909339+(0.00354*(log(x+19)*(log(x+18)*(3-(0.471623*log(x+18)))))))+0.016239689663052559" 
1, comb, up, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.909339+(0.00354*(log(x+19)*(log(x+18)*(3-(0.471623*log(x+18)))))))+0.039990410208702087" 
1, comb, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.909339+(0.00354*(log(x+19)*(log(x+18)*(3-(0.471623*log(x+18)))))))+0.068454340100288391" 
2, comb, central, 1, -2.5, 2.5, 20, 1000, 0, 1, "0.766992+(0.00894732*(log(x+19)*(log(x+18)*(3-(0.423381*log(x+18))))))" 
2, comb, central, 0, -2.5, 2.5, 20, 1000, 0, 1, "0.766992+(0.00894732*(log(x+19)*(log(x+18)*(3-(0.423381*log(x+18))))))" 
2, comb, down, 1, -2.5, 2.5, 20, 30, 0, 1, "0.766992+((0.00894732*(log(x+19)*(log(x+18)*(3-(0.423381*log(x+18))))))-0.25397524237632751)" 
2, comb, down, 1, -2.5, 2.5, 30, 50, 0, 1, "0.766992+((0.00894732*(log(x+19)*(log(x+18)*(3-(0.423381*log(x+18))))))-0.054318998008966446)" 
2, comb, down, 1, -2.5, 2.5, 50, 70, 0, 1, "0.766992+((0.00894732*(log(x+19)*(log(x+18)*(3-(0.423381*log(x+18))))))-0.047563053667545319)" 
2, comb, down, 1, -2.5, 2.5, 70, 100, 0, 1, "0.766992+((0.00894732*(log(x+19)*(log(x+18)*(3-(0.423381*log(x+18))))))-0.045734826475381851)" 
2, comb, down, 1, -2.5, 2.5, 100, 140, 0, 1, "0.766992+((0.00894732*(log(x+19)*(log(x+18)*(3-(0.423381*log(x+18))))))-0.042294897139072418)" 
2, comb, down, 1, -2.5, 2.5, 140, 200, 0, 1, "0.766992+((0.00894732*(log(x+19)*(log(x+18)*(3-(0.423381*log(x+18))))))-0.046356841921806335)" 
2, comb, down, 1, -2.5, 2.5, 200, 300, 0, 1, "0.766992+((0.00894732*(log(x+19)*(log(x+18)*(3-(0.423381*log(x+18))))))-0.070297554135322571)" 
2, comb, down, 1, -2.5, 2.5, 300, 600, 0, 1, "0.766992+((0.00894732*(log(x+19)*(log(x+18)*(3-(0.423381*log(x+18))))))-0.15536460280418396)" 
2, comb, down, 1, -2.5, 2.5, 600, 1000, 0, 1, "0.766992+((0.00894732*(log(x+19)*(log(x+18)*(3-(0.423381*log(x+18))))))-0.28909629583358765)" 
2, comb, down, 0, -2.5, 2.5, 20, 30, 0, 1, "0.766992+((0.00894732*(log(x+19)*(log(x+18)*(3-(0.423381*log(x+18))))))-0.072564356029033661)" 
2, comb, down, 0, -2.5, 2.5, 30, 50, 0, 1, "0.766992+((0.00894732*(log(x+19)*(log(x+18)*(3-(0.423381*log(x+18))))))-0.01551971398293972)" 
2, comb, down, 0, -2.5, 2.5, 50, 70, 0, 1, "0.766992+((0.00894732*(log(x+19)*(log(x+18)*(3-(0.423381*log(x+18))))))-0.013589443638920784)" 
2, comb, down, 0, -2.5, 2.5, 70, 100, 0, 1, "0.766992+((0.00894732*(log(x+19)*(log(x+18)*(3-(0.423381*log(x+18))))))-0.013067093677818775)" 
2, comb, down, 0, -2.5, 2.5, 100, 140, 0, 1, "0.766992+((0.00894732*(log(x+19)*(log(x+18)*(3-(0.423381*log(x+18))))))-0.012084255926311016)" 
2, comb, down, 0, -2.5, 2.5, 140, 200, 0, 1, "0.766992+((0.00894732*(log(x+19)*(log(x+18)*(3-(0.423381*log(x+18))))))-0.013244811445474625)" 
2, comb, down, 0, -2.5, 2.5, 200, 300, 0, 1, "0.766992+((0.00894732*(log(x+19)*(log(x+18)*(3-(0.423381*log(x+18))))))-0.020085016265511513)" 
2, comb, down, 0, -2.5, 2.5, 300, 600, 0, 1, "0.766992+((0.00894732*(log(x+19)*(log(x+18)*(3-(0.423381*log(x+18))))))-0.044389884918928146)" 
2, comb, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "0.766992+((0.00894732*(log(x+19)*(log(x+18)*(3-(0.423381*log(x+18))))))-0.082598939538002014)" 
2, comb, up, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.766992+(0.00894732*(log(x+19)*(log(x+18)*(3-(0.423381*log(x+18)))))))+0.25397524237632751" 
2, comb, up, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.766992+(0.00894732*(log(x+19)*(log(x+18)*(3-(0.423381*log(x+18)))))))+0.054318998008966446" 
2, comb, up, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.766992+(0.00894732*(log(x+19)*(log(x+18)*(3-(0.423381*log(x+18)))))))+0.047563053667545319" 
2, comb, up, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.766992+(0.00894732*(log(x+19)*(log(x+18)*(3-(0.423381*log(x+18)))))))+0.045734826475381851" 
2, comb, up, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.766992+(0.00894732*(log(x+19)*(log(x+18)*(3-(0.423381*log(x+18)))))))+0.042294897139072418" 
2, comb, up, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.766992+(0.00894732*(log(x+19)*(log(x+18)*(3-(0.423381*log(x+18)))))))+0.046356841921806335" 
2, comb, up, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.766992+(0.00894732*(log(x+19)*(log(x+18)*(3-(0.423381*log(x+18)))))))+0.070297554135322571" 
2, comb, up, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.766992+(0.00894732*(log(x+19)*(log(x+18)*(3-(0.423381*log(x+18)))))))+0.15536460280418396" 
2, comb, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.766992+(0.00894732*(log(x+19)*(log(x+18)*(3-(0.423381*log(x+18)))))))+0.28909629583358765" 
2, comb, up, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.766992+(0.00894732*(log(x+19)*(log(x+18)*(3-(0.423381*log(x+18)))))))+0.072564356029033661" 
2, comb, up, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.766992+(0.00894732*(log(x+19)*(log(x+18)*(3-(0.423381*log(x+18)))))))+0.01551971398293972" 
2, comb, up, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.766992+(0.00894732*(log(x+19)*(log(x+18)*(3-(0.423381*log(x+18)))))))+0.013589443638920784" 
2, comb, up, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.766992+(0.00894732*(log(x+19)*(log(x+18)*(3-(0.423381*log(x+18)))))))+0.013067093677818775" 
2, comb, up, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.766992+(0.00894732*(log(x+19)*(log(x+18)*(3-(0.423381*log(x+18)))))))+0.012084255926311016" 
2, comb, up, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.766992+(0.00894732*(log(x+19)*(log(x+18)*(3-(0.423381*log(x+18)))))))+0.013244811445474625" 
2, comb, up, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.766992+(0.00894732*(log(x+19)*(log(x+18)*(3-(0.423381*log(x+18)))))))+0.020085016265511513" 
2, comb, up, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.766992+(0.00894732*(log(x+19)*(log(x+18)*(3-(0.423381*log(x+18)))))))+0.044389884918928146" 
2, comb, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.766992+(0.00894732*(log(x+19)*(log(x+18)*(3-(0.423381*log(x+18)))))))+0.082598939538002014" 
0, mujets, central, 1, -2.5, 2.5, 20, 1000, 0, 1, "1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x)))" 
0, mujets, central, 0, -2.5, 2.5, 20, 1000, 0, 1, "1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x)))" 
0, mujets, down, 1, -2.5, 2.5, 20, 30, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.17887815833091736" 
0, mujets, down, 1, -2.5, 2.5, 30, 50, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.056078437715768814" 
0, mujets, down, 1, -2.5, 2.5, 50, 70, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.104267418384552" 
0, mujets, down, 1, -2.5, 2.5, 70, 100, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.10505056381225586" 
0, mujets, down, 1, -2.5, 2.5, 100, 140, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.099620640277862549" 
0, mujets, down, 1, -2.5, 2.5, 140, 200, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.18846602737903595" 
0, mujets, down, 1, -2.5, 2.5, 200, 300, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.15445554256439209" 
0, mujets, down, 1, -2.5, 2.5, 300, 600, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.12517496943473816" 
0, mujets, down, 1, -2.5, 2.5, 600, 1000, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.15804597735404968" 
0, mujets, down, 0, -2.5, 2.5, 20, 30, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.071551263332366943" 
0, mujets, down, 0, -2.5, 2.5, 30, 50, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.022431375458836555" 
0, mujets, down, 0, -2.5, 2.5, 50, 70, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.04170696809887886" 
0, mujets, down, 0, -2.5, 2.5, 70, 100, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.042020224034786224" 
0, mujets, down, 0, -2.5, 2.5, 100, 140, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.039848256856203079" 
0, mujets, down, 0, -2.5, 2.5, 140, 200, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.075386412441730499" 
0, mujets, down, 0, -2.5, 2.5, 200, 300, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.061782214790582657" 
0, mujets, down, 0, -2.5, 2.5, 300, 600, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.050069987773895264" 
0, mujets, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))-0.063218392431735992" 
0, mujets, up, 1, -2.5, 2.5, 20, 30, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.17887815833091736" 
0, mujets, up, 1, -2.5, 2.5, 30, 50, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.056078437715768814" 
0, mujets, up, 1, -2.5, 2.5, 50, 70, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.104267418384552" 
0, mujets, up, 1, -2.5, 2.5, 70, 100, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.10505056381225586" 
0, mujets, up, 1, -2.5, 2.5, 100, 140, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.099620640277862549" 
0, mujets, up, 1, -2.5, 2.5, 140, 200, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.18846602737903595" 
0, mujets, up, 1, -2.5, 2.5, 200, 300, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.15445554256439209" 
0, mujets, up, 1, -2.5, 2.5, 300, 600, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.12517496943473816" 
0, mujets, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.15804597735404968" 
0, mujets, up, 0, -2.5, 2.5, 20, 30, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.071551263332366943" 
0, mujets, up, 0, -2.5, 2.5, 30, 50, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.022431375458836555" 
0, mujets, up, 0, -2.5, 2.5, 50, 70, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.04170696809887886" 
0, mujets, up, 0, -2.5, 2.5, 70, 100, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.042020224034786224" 
0, mujets, up, 0, -2.5, 2.5, 100, 140, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.039848256856203079" 
0, mujets, up, 0, -2.5, 2.5, 140, 200, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.075386412441730499" 
0, mujets, up, 0, -2.5, 2.5, 200, 300, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.061782214790582657" 
0, mujets, up, 0, -2.5, 2.5, 300, 600, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.050069987773895264" 
0, mujets, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.063218392431735992" 
1, mujets, central, 1, -2.5, 2.5, 20, 1000, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))" 
1, mujets, central, 0, -2.5, 2.5, 20, 1000, 0, 1, "1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x)))" 
1, mujets, down, 1, -2.5, 2.5, 20, 30, 0, 1, "(1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x))))-0.20755648612976074" 
1, mujets, down, 1, -2.5, 2.5, 30, 50, 0, 1, "(1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x))))-0.10434973239898682" 
1, mujets, down, 1, -2.5, 2.5, 50, 70, 0, 1, "(1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x))))-0.14282014966011047" 
1, mujets, down, 1, -2.5, 2.5, 70, 100, 0, 1, "(1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x))))-0.11518026888370514" 
1, mujets, down, 1, -2.5, 2.5, 100, 140, 0, 1, "(1.02145*((1.+(0.0094892*x))/(1.+(0.0114693*x))))-0.12179990112781525" 
