DeepCSV;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula
3, iterativefit, down_jesFlavorQCD, 2, 0.8, 1.6, 40, 60, 0.064, 0.079, 12343.9949515*(x-0.064)*(x-0.064)*(x-0.064)-376.772167925*(x-0.064)*(x-0.064)+0.0*(x-0.064)+1.1384241580963135
3, iterativefit, down_jesFlavorQCD, 2, 0.8, 1.6, 40, 60, 0.079, 0.1005, 6933.89457245*(x-0.079)*(x-0.079)*(x-0.079)-154.525810532*(x-0.079)*(x-0.079)-2.97096844548*(x-0.079)+1.0953114032745361
3, iterativefit, down_jesFlavorQCD, 2, 0.8, 1.6, 40, 60, 0.1005, 0.1375, -1231.88973057*(x-0.1005)*(x-0.1005)*(x-0.1005)+68.3698800465*(x-0.1005)*(x-0.1005)+0.0*(x-0.1005)+1.028917670249939
3, iterativefit, down_jesFlavorQCD, 2, 0.8, 1.6, 40, 60, 0.1375, 0.195, 1168.82612665*(x-0.1375)*(x-0.1375)*(x-0.1375)-100.811253423*(x-0.1375)*(x-0.1375)+0.0*(x-0.1375)+1.0601171255111694
3, iterativefit, down_jesFlavorQCD, 2, 0.8, 1.6, 40, 60, 0.195, 0.2705, -39.5983308981*(x-0.195)*(x-0.195)*(x-0.195)+6.3994015914*(x-0.195)*(x-0.195)+0.0*(x-0.195)+0.9490147233009338
3, iterativefit, down_jesFlavorQCD, 2, 0.8, 1.6, 40, 60, 0.2705, 0.661, 0.0999289820296*(x-0.2705)*(x-0.2705)*(x-0.2705)+0.140178687485*(x-0.2705)*(x-0.2705)+0.289148483196*(x-0.2705)+0.9684510231018066
3, iterativefit, down_jesFlavorQCD, 2, 0.8, 1.6, 40, 60, 0.661, 1.1, 1.10868990421
3, iterativefit, down_jesFlavorQCD, 2, 1.6, 2.5, 40, 60, -15, 0, 1.10387718678
3, iterativefit, down_jesFlavorQCD, 2, 1.6, 2.5, 40, 60, 0, 0.0095, 0.766858279705
3, iterativefit, down_jesFlavorQCD, 2, 1.6, 2.5, 40, 60, 0.0095, 0.0265, -1626.18271533*(x-0.0095)*(x-0.0095)*(x-0.0095)-91.0352534185*(x-0.0095)*(x-0.0095)+12.0642971361*(x-0.0095)+0.7668582797050476
3, iterativefit, down_jesFlavorQCD, 2, 1.6, 2.5, 40, 60, 0.0265, 0.043, 802.791293253*(x-0.0265)*(x-0.0265)*(x-0.0265)-103.443579267*(x-0.0265)*(x-0.0265)+7.55919810565*(x-0.0265)+0.9376527070999146
3, iterativefit, down_jesFlavorQCD, 2, 1.6, 2.5, 40, 60, 0.043, 0.062, -8517.50026387*(x-0.043)*(x-0.043)*(x-0.043)+116.400342294*(x-0.043)*(x-0.043)+4.80123977859*(x-0.043)+1.03782320022583
3, iterativefit, down_jesFlavorQCD, 2, 1.6, 2.5, 40, 60, 0.062, 0.0835, 11249.9671898*(x-0.062)*(x-0.062)*(x-0.062)-362.81144187*(x-0.062)*(x-0.062)+0.0*(x-0.062)+1.1126457452774048
3, iterativefit, down_jesFlavorQCD, 2, 1.6, 2.5, 40, 60, 0.0835, 0.108, -2300.31604869*(x-0.0835)*(x-0.0835)*(x-0.0835)+84.5366147894*(x-0.0835)*(x-0.0835)+0.0*(x-0.0835)+1.056742548942566
3, iterativefit, down_jesFlavorQCD, 2, 1.6, 2.5, 40, 60, 0.108, 0.1395, 61.640465697*(x-0.108)*(x-0.108)*(x-0.108)-5.29695513161*(x-0.108)*(x-0.108)+0.0*(x-0.108)+1.0736569166183472
3, iterativefit, down_jesFlavorQCD, 2, 1.6, 2.5, 40, 60, 0.1395, 0.1825, -24.0865800935*(x-0.1395)*(x-0.1395)*(x-0.1395)-2.02536736965*(x-0.1395)*(x-0.1395)-0.150219917028*(x-0.1395)+1.070327639579773
3, iterativefit, down_jesFlavorQCD, 2, 1.6, 2.5, 40, 60, 0.1825, 0.237, 605.950640003*(x-0.1825)*(x-0.1825)*(x-0.1825)-50.5734901222*(x-0.1825)*(x-0.1825)-0.458009770597*(x-0.1825)+1.0582082271575928
3, iterativefit, down_jesFlavorQCD, 2, 1.6, 2.5, 40, 60, 0.237, 0.3085, 23.4948589023*(x-0.237)*(x-0.237)*(x-0.237)+1.47350175686*(x-0.237)*(x-0.237)-0.571045528501*(x-0.237)+0.9811212420463562
3, iterativefit, down_jesFlavorQCD, 2, 1.6, 2.5, 40, 60, 0.3085, 0.396, -474.858676032*(x-0.3085)*(x-0.3085)*(x-0.3085)+62.3252012292*(x-0.3085)*(x-0.3085)+0.0*(x-0.3085)+0.9564123749732971
3, iterativefit, down_jesFlavorQCD, 2, 1.6, 2.5, 40, 60, 0.396, 0.726, -3.02460939534*(x-0.396)*(x-0.396)*(x-0.396)+0.0*(x-0.396)*(x-0.396)+0.0*(x-0.396)+1.1154714822769165
3, iterativefit, down_jesFlavorQCD, 2, 1.6, 2.5, 40, 60, 0.726, 1.1, 1.00677609444
3, iterativefit, down_jesFlavorQCD, 2, 0.0, 0.8, 60, 10000.0, -15, 0, 1.1163957119
3, iterativefit, down_jesFlavorQCD, 2, 0.0, 0.8, 60, 10000.0, 0, 0.006, 0.687752187252
3, iterativefit, down_jesFlavorQCD, 2, 0.0, 0.8, 60, 10000.0, 0.006, 0.0155, -6409.10570384*(x-0.006)*(x-0.006)*(x-0.006)+359.218737241*(x-0.006)*(x-0.006)+11.646315397*(x-0.006)+0.6877521872520447
3, iterativefit, down_jesFlavorQCD, 2, 0.0, 0.8, 60, 10000.0, 0.0155, 0.023, -102257.887941*(x-0.0155)*(x-0.0155)*(x-0.0155)+1142.38929791*(x-0.0155)*(x-0.0155)+16.7362060353*(x-0.0155)+0.8253166675567627
3, iterativefit, down_jesFlavorQCD, 2, 0.0, 0.8, 60, 10000.0, 0.023, 0.031, -184239.166425*(x-0.023)*(x-0.023)*(x-0.023)+1197.62589046*(x-0.023)*(x-0.023)+16.616026914*(x-0.023)+0.9719575643539429
3, iterativefit, down_jesFlavorQCD, 2, 0.0, 0.8, 60, 10000.0, 0.031, 0.0395, 5307.84894026*(x-0.031)*(x-0.031)*(x-0.031)-68.7904803404*(x-0.031)*(x-0.031)+0.404121207775*(x-0.031)+1.0872033834457397
3, iterativefit, down_jesFlavorQCD, 2, 0.0, 0.8, 60, 10000.0, 0.0395, 0.049, -67555.3848895*(x-0.0395)*(x-0.0395)*(x-0.0395)+1199.43255206*(x-0.0395)*(x-0.0395)+0.38515929979*(x-0.0395)+1.088927984237671
3, iterativefit, down_jesFlavorQCD, 2, 0.0, 0.8, 60, 10000.0, 0.049, 0.0595, -27602.0300134*(x-0.049)*(x-0.049)*(x-0.049)+230.781932166*(x-0.049)*(x-0.049)+4.88375733009*(x-0.049)+1.1429154872894287
3, iterativefit, down_jesFlavorQCD, 2, 0.0, 0.8, 60, 10000.0, 0.0595, 0.071, 2741.51509241*(x-0.0595)*(x-0.0595)*(x-0.0595)-56.063530579*(x-0.0595)*(x-0.0595)+0.600806478644*(x-0.0595)+1.1876858472824097
3, iterativefit, down_jesFlavorQCD, 2, 0.0, 0.8, 60, 10000.0, 0.071, 0.0865, -1169.91730373*(x-0.071)*(x-0.071)*(x-0.071)+28.073005407*(x-0.071)*(x-0.071)+0.399041388241*(x-0.071)+1.1913502216339111
3, iterativefit, down_jesFlavorQCD, 2, 0.0, 0.8, 60, 10000.0, 0.0865, 0.126, 35.1465334016*(x-0.0865)*(x-0.0865)*(x-0.0865)-3.92717824338*(x-0.0865)*(x-0.0865)+0.426086659194*(x-0.0865)+1.1999232769012451
3, iterativefit, down_jesFlavorQCD, 2, 0.0, 0.8, 60, 10000.0, 0.126, 0.1975, 2.80145815595*(x-0.126)*(x-0.126)*(x-0.126)-0.767613979429*(x-0.126)*(x-0.126)+0.280351714187*(x-0.126)+1.2127923965454102
3, iterativefit, down_jesFlavorQCD, 2, 0.0, 0.8, 60, 10000.0, 0.1975, 0.6245, -0.097932384476*(x-0.1975)*(x-0.1975)*(x-0.1975)-0.0336381476369*(x-0.1975)*(x-0.1975)+0.213548178502*(x-0.1975)+1.2299373149871826
3, iterativefit, down_jesFlavorQCD, 2, 0.0, 0.8, 60, 10000.0, 0.6245, 1.1, 1.30736470222
3, iterativefit, down_jesFlavorQCD, 2, 0.8, 1.6, 60, 10000.0, -15, 0, 1.12433791161
3, iterativefit, down_jesFlavorQCD, 2, 0.8, 1.6, 60, 10000.0, 0, 0.007, 0.758565604687
3, iterativefit, down_jesFlavorQCD, 2, 0.8, 1.6, 60, 10000.0, 0.007, 0.019, -1708.65575504*(x-0.007)*(x-0.007)*(x-0.007)-154.563748427*(x-0.007)*(x-0.007)+17.3976729392*(x-0.007)+0.7585656046867371
3, iterativefit, down_jesFlavorQCD, 2, 0.8, 1.6, 60, 10000.0, 0.019, 0.03, -79261.2311032*(x-0.019)*(x-0.019)*(x-0.019)+719.173781804*(x-0.019)*(x-0.019)+12.9500036908*(x-0.019)+0.9421279430389404
3, iterativefit, down_jesFlavorQCD, 2, 0.8, 1.6, 60, 10000.0, 0.03, 0.0425, 4568.359375*(x-0.03)*(x-0.03)*(x-0.03)-85.6567382812*(x-0.03)*(x-0.03)+0.0*(x-0.03)+1.066101312637329
3, iterativefit, down_jesFlavorQCD, 2, 0.8, 1.6, 60, 10000.0, 0.0425, 0.0565, -2442.97525333*(x-0.0425)*(x-0.0425)*(x-0.0425)+107.14679096*(x-0.0425)*(x-0.0425)+0.0*(x-0.0425)+1.0616400241851807
3, iterativefit, down_jesFlavorQCD, 2, 0.8, 1.6, 60, 10000.0, 0.0565, 0.072, -22382.2660291*(x-0.0565)*(x-0.0565)*(x-0.0565)+469.947662662*(x-0.0565)*(x-0.0565)+1.56364069792*(x-0.0565)+1.075937271118164
3, iterativefit, down_jesFlavorQCD, 2, 0.8, 1.6, 60, 10000.0, 0.072, 0.09, 37726.3061304*(x-0.072)*(x-0.072)*(x-0.072)-1018.61026552*(x-0.072)*(x-0.072)+0.0*(x-0.072)+1.1297298669815063
3, iterativefit, down_jesFlavorQCD, 2, 0.8, 1.6, 60, 10000.0, 0.09, 0.1185, -9173.30330103*(x-0.09)*(x-0.09)*(x-0.09)+392.158716119*(x-0.09)*(x-0.09)+0.0*(x-0.09)+1.0197199583053589
3, iterativefit, down_jesFlavorQCD, 2, 0.8, 1.6, 60, 10000.0, 0.1185, 0.1655, 1597.16486852*(x-0.1185)*(x-0.1185)*(x-0.1185)-125.201891163*(x-0.1185)*(x-0.1185)+0.0*(x-0.1185)+1.12589693069458
3, iterativefit, down_jesFlavorQCD, 2, 0.8, 1.6, 60, 10000.0, 0.1655, 0.235, 67.7412994639*(x-0.1655)*(x-0.1655)*(x-0.1655)+1.45031063236*(x-0.1655)*(x-0.1655)-1.18456618563*(x-0.1655)+1.015148401260376
3, iterativefit, down_jesFlavorQCD, 2, 0.8, 1.6, 60, 10000.0, 0.235, 0.3175, -0.163986108346*(x-0.235)*(x-0.235)*(x-0.235)+0.0219414322611*(x-0.235)*(x-0.235)-0.00135077252497*(x-0.235)+0.9625673294067383
3, iterativefit, down_jesFlavorQCD, 2, 0.8, 1.6, 60, 10000.0, 0.3175, 0.6845, 0.104234947257*(x-0.3175)*(x-0.3175)*(x-0.3175)-0.251798070067*(x-0.3175)*(x-0.3175)-0.00107882755165*(x-0.3175)+0.9625131487846375
3, iterativefit, down_jesFlavorQCD, 2, 0.8, 1.6, 60, 10000.0, 0.6845, 1.1, 0.933355212212
3, iterativefit, down_jesFlavorQCD, 2, 1.6, 2.5, 60, 10000.0, -15, 0, 1.2005854845
3, iterativefit, down_jesFlavorQCD, 2, 1.6, 2.5, 60, 10000.0, 0, 0.0095, 0.806251883507
3, iterativefit, down_jesFlavorQCD, 2, 1.6, 2.5, 60, 10000.0, 0.0095, 0.028, -4174.01118364*(x-0.0095)*(x-0.0095)*(x-0.0095)-85.0685802638*(x-0.0095)*(x-0.0095)+12.6652260955*(x-0.0095)+0.8062518835067749
3, iterativefit, down_jesFlavorQCD, 2, 1.6, 2.5, 60, 10000.0, 0.028, 0.047, 2157.28811092*(x-0.028)*(x-0.028)*(x-0.028)-128.089138763*(x-0.028)*(x-0.028)+5.23202264292*(x-0.028)+0.9850155711174011
3, iterativefit, down_jesFlavorQCD, 2, 1.6, 2.5, 60, 10000.0, 0.047, 0.0685, -3467.00079785*(x-0.047)*(x-0.047)*(x-0.047)+48.9973247064*(x-0.047)*(x-0.047)+2.70097839405*(x-0.047)+1.052980661392212
3, iterativefit, down_jesFlavorQCD, 2, 1.6, 2.5, 60, 10000.0, 0.0685, 0.0935, 4485.79406738*(x-0.0685)*(x-0.0685)*(x-0.0685)-168.217277527*(x-0.0685)*(x-0.0685)+0.0*(x-0.0685)+1.0992443561553955
3, iterativefit, down_jesFlavorQCD, 2, 1.6, 2.5, 60, 10000.0, 0.0935, 0.1225, -1212.17210177*(x-0.0935)*(x-0.0935)*(x-0.0935)+52.7294864269*(x-0.0935)*(x-0.0935)+0.0*(x-0.0935)+1.0641990900039673
3, iterativefit, down_jesFlavorQCD, 2, 1.6, 2.5, 60, 10000.0, 0.1225, 0.1595, 2511.70040469*(x-0.1225)*(x-0.1225)*(x-0.1225)-139.39937246*(x-0.1225)*(x-0.1225)+0.0*(x-0.1225)+1.0789809226989746
3, iterativefit, down_jesFlavorQCD, 2, 1.6, 2.5, 60, 10000.0, 0.1595, 0.2075, -299.025689148*(x-0.1595)*(x-0.1595)*(x-0.1595)+21.5298496187*(x-0.1595)*(x-0.1595)+0.0*(x-0.1595)+1.0153683423995972
3, iterativefit, down_jesFlavorQCD, 2, 1.6, 2.5, 60, 10000.0, 0.2075, 0.267, 54.848478216*(x-0.2075)*(x-0.2075)*(x-0.2075)-8.72342312544*(x-0.2075)*(x-0.2075)+0.0*(x-0.2075)+1.0319032669067383
3, iterativefit, down_jesFlavorQCD, 2, 1.6, 2.5, 60, 10000.0, 0.267, 0.3395, 177.393074064*(x-0.267)*(x-0.267)*(x-0.267)-17.5933663243*(x-0.267)*(x-0.267)-0.455555376914*(x-0.267)+1.0125737190246582
3, iterativefit, down_jesFlavorQCD, 2, 1.6, 2.5, 60, 10000.0, 0.3395, 0.4325, -15.8964519911*(x-0.3395)*(x-0.3395)*(x-0.3395)+2.47974813908*(x-0.3395)*(x-0.3395)-0.209326457288*(x-0.3395)+0.9546714425086975
3, iterativefit, down_jesFlavorQCD, 2, 1.6, 2.5, 60, 10000.0, 0.4325, 0.748, 0.106702650456*(x-0.4325)*(x-0.4325)*(x-0.4325)-0.658527846739*(x-0.4325)*(x-0.4325)-0.160558543232*(x-0.4325)+0.9438650012016296
3, iterativefit, down_jesFlavorQCD, 2, 1.6, 2.5, 60, 10000.0, 0.748, 1.1, 0.831009745598
3, iterativefit, up_jesRelativeStatHF, 0, 0.0, 2.5, 20, 30, -15, 0, 1.48354434967
3, iterativefit, up_jesRelativeStatHF, 0, 0.0, 2.5, 20, 30, 0, 0.097, 1.5036290884
3, iterativefit, up_jesRelativeStatHF, 0, 0.0, 2.5, 20, 30, 0.097, 0.219, -2.37567683154*(x-0.097)*(x-0.097)*(x-0.097)+20.7868571278*(x-0.097)*(x-0.097)-4.9659144173*(x-0.097)+1.5036290884017944
3, iterativefit, up_jesRelativeStatHF, 0, 0.0, 2.5, 20, 30, 0.219, 0.2645, -935.127826285*(x-0.219)*(x-0.219)*(x-0.219)+63.822474144*(x-0.219)*(x-0.219)+0.0*(x-0.219)+1.2028652429580688
3, iterativefit, up_jesRelativeStatHF, 0, 0.0, 2.5, 20, 30, 0.2645, 0.3065, 4143.1850545*(x-0.2645)*(x-0.2645)*(x-0.2645)-267.529202467*(x-0.2645)*(x-0.2645)+0.0*(x-0.2645)+1.2469080686569214
3, iterativefit, up_jesRelativeStatHF, 0, 0.0, 2.5, 20, 30, 0.3065, 0.351, -251.637871274*(x-0.3065)*(x-0.3065)*(x-0.3065)+16.9401532892*(x-0.3065)*(x-0.3065)-0.546717698812*(x-0.3065)+1.081946849822998
3, iterativefit, up_jesRelativeStatHF, 0, 0.0, 2.5, 20, 30, 0.351, 0.3955, 2974.05495143*(x-0.351)*(x-0.351)*(x-0.351)-192.518597897*(x-0.351)*(x-0.351)-0.53396173985*(x-0.351)+1.0689890384674072
3, iterativefit, up_jesRelativeStatHF, 0, 0.0, 2.5, 20, 30, 0.3955, 0.4435, -2572.73765143*(x-0.3955)*(x-0.3955)*(x-0.3955)+185.237110903*(x-0.3955)*(x-0.3955)+0.0*(x-0.3955)+0.9260698556900024
3, iterativefit, up_jesRelativeStatHF, 0, 0.0, 2.5, 20, 30, 0.4435, 0.498, 3011.08668615*(x-0.4435)*(x-0.4435)*(x-0.4435)-246.156336593*(x-0.4435)*(x-0.4435)+0.0*(x-0.4435)+1.0683319568634033
3, iterativefit, up_jesRelativeStatHF, 0, 0.0, 2.5, 20, 30, 0.498, 0.5545, -1626.63838628*(x-0.498)*(x-0.498)*(x-0.498)+137.857603237*(x-0.498)*(x-0.498)+0.0*(x-0.498)+0.8246166706085205
3, iterativefit, up_jesRelativeStatHF, 0, 0.0, 2.5, 20, 30, 0.5545, 0.6125, 744.212888345*(x-0.5545)*(x-0.5545)*(x-0.5545)-69.8541876525*(x-0.5545)*(x-0.5545)+0.0*(x-0.5545)+0.9713086485862732
3, iterativefit, up_jesRelativeStatHF, 0, 0.0, 2.5, 20, 30, 0.6125, 0.672, 38.9342270201*(x-0.6125)*(x-0.6125)*(x-0.6125)+1.50402190667*(x-0.6125)*(x-0.6125)-0.592489298517*(x-0.6125)+0.8815240263938904
3, iterativefit, up_jesRelativeStatHF, 0, 0.0, 2.5, 20, 30, 0.672, 0.732, -442.914940693*(x-0.672)*(x-0.672)*(x-0.672)+39.8623446623*(x-0.672)*(x-0.672)+0.0*(x-0.672)+0.8597968220710754
3, iterativefit, up_jesRelativeStatHF, 0, 0.0, 2.5, 20, 30, 0.732, 0.792, 8.99494954897*(x-0.732)*(x-0.732)*(x-0.732)-2.975192429*(x-0.732)*(x-0.732)+0.0*(x-0.732)+0.9076316356658936
3, iterativefit, up_jesRelativeStatHF, 0, 0.0, 2.5, 20, 30, 0.792, 0.852, 257.83931135*(x-0.792)*(x-0.792)*(x-0.792)-30.6849344366*(x-0.792)*(x-0.792)-0.259877636351*(x-0.792)+0.8988638520240784
3, iterativefit, up_jesRelativeStatHF, 0, 0.0, 2.5, 20, 30, 0.852, 0.9115, 135.641881808*(x-0.852)*(x-0.852)*(x-0.852)-7.82011405723*(x-0.852)*(x-0.852)-1.15740520617*(x-0.852)+0.8284987211227417
3, iterativefit, up_jesRelativeStatHF, 0, 0.0, 2.5, 20, 30, 0.9115, 0.9755, 39.2269793396*(x-0.9115)*(x-0.9115)*(x-0.9115)+0.599818079173*(x-0.9115)*(x-0.9115)-0.647380262766*(x-0.9115)+0.7605202198028564
3, iterativefit, up_jesRelativeStatHF, 0, 0.0, 2.5, 20, 30, 0.9755, 1.1, 0.73182785511
3, iterativefit, up_jesRelativeStatHF, 0, 0.0, 2.5, 30, 50, -15, 0, 1.01012432575
3, iterativefit, up_jesRelativeStatHF, 0, 0.0, 2.5, 30, 50, 0, 0.09, 1.32472002506
3, iterativefit, up_jesRelativeStatHF, 0, 0.0, 2.5, 30, 50, 0.09, 0.207, 4.05066714786*(x-0.09)*(x-0.09)*(x-0.09)-4.15129385168*(x-0.09)*(x-0.09)+0.0*(x-0.09)+1.324720025062561
3, iterativefit, up_jesRelativeStatHF, 0, 0.0, 2.5, 30, 50, 0.207, 0.256, 768.891496921*(x-0.207)*(x-0.207)*(x-0.207)-69.8267989115*(x-0.207)*(x-0.207)-0.805054013531*(x-0.207)+1.2743805646896362
3, iterativefit, up_jesRelativeStatHF, 0, 0.0, 2.5, 30, 50, 0.256, 0.299, 916.952125612*(x-0.256)*(x-0.256)*(x-0.256)-34.6113789098*(x-0.256)*(x-0.256)-2.10975485453*(x-0.256)+1.1577380895614624
3, iterativefit, up_jesRelativeStatHF, 0, 0.0, 2.5, 30, 50, 0.299, 0.3445, -982.752631214*(x-0.299)*(x-0.299)*(x-0.299)+67.0728670804*(x-0.299)*(x-0.299)+0.0*(x-0.299)+1.0759263038635254
3, iterativefit, up_jesRelativeStatHF, 0, 0.0, 2.5, 30, 50, 0.3445, 0.3955, 181.737483593*(x-0.3445)*(x-0.3445)*(x-0.3445)-24.8886951623*(x-0.3445)*(x-0.3445)+0.0*(x-0.3445)+1.1222121715545654
3, iterativefit, up_jesRelativeStatHF, 0, 0.0, 2.5, 30, 50, 0.3955, 0.448, 972.914566174*(x-0.3955)*(x-0.3955)*(x-0.3955)-65.9451237807*(x-0.3955)*(x-0.3955)-1.12054932208*(x-0.3955)+1.0815843343734741
3, iterativefit, up_jesRelativeStatHF, 0, 0.0, 2.5, 30, 50, 0.448, 0.502, -1206.23775634*(x-0.448)*(x-0.448)*(x-0.448)+97.7052582635*(x-0.448)*(x-0.448)+0.0*(x-0.448)+0.9817780256271362
3, iterativefit, up_jesRelativeStatHF, 0, 0.0, 2.5, 30, 50, 0.502, 0.5585, 608.964848819*(x-0.502)*(x-0.502)*(x-0.502)-51.6097709374*(x-0.502)*(x-0.502)+0.0*(x-0.502)+1.0767475366592407
3, iterativefit, up_jesRelativeStatHF, 0, 0.0, 2.5, 30, 50, 0.5585, 0.6165, -193.911219705*(x-0.5585)*(x-0.5585)*(x-0.5585)+16.8702761143*(x-0.5585)*(x-0.5585)+0.0*(x-0.5585)+1.021830439567566
3, iterativefit, up_jesRelativeStatHF, 0, 0.0, 2.5, 30, 50, 0.6165, 0.677, 174.87857492*(x-0.6165)*(x-0.6165)*(x-0.6165)-21.4251458237*(x-0.6165)*(x-0.6165)+0.0*(x-0.6165)+1.0407476425170898
3, iterativefit, up_jesRelativeStatHF, 0, 0.0, 2.5, 30, 50, 0.677, 0.7375, 192.826845052*(x-0.677)*(x-0.677)*(x-0.677)-11.9441210388*(x-0.677)*(x-0.677)-0.672144733115*(x-0.677)+1.0010522603988647
3, iterativefit, up_jesRelativeStatHF, 0, 0.0, 2.5, 30, 50, 0.7375, 0.7965, -239.509798089*(x-0.7375)*(x-0.7375)*(x-0.7375)+21.1966171308*(x-0.7375)*(x-0.7375)+0.0*(x-0.7375)+0.9593695998191833
3, iterativefit, up_jesRelativeStatHF, 0, 0.0, 2.5, 30, 50, 0.7965, 0.8555, 84.4006562038*(x-0.7965)*(x-0.7965)*(x-0.7965)-10.3908192522*(x-0.7965)*(x-0.7965)+0.0*(x-0.7965)+0.983964741230011
3, iterativefit, up_jesRelativeStatHF, 0, 0.0, 2.5, 30, 50, 0.8555, 0.914, -54.2798302538*(x-0.8555)*(x-0.8555)*(x-0.8555)+2.66627627781*(x-0.8555)*(x-0.8555)-0.344720619028*(x-0.8555)+0.9651284217834473
3, iterativefit, up_jesRelativeStatHF, 0, 0.0, 2.5, 30, 50, 0.914, 0.9765, 75.8816196032*(x-0.914)*(x-0.914)*(x-0.914)-18.2365479631*(x-0.914)*(x-0.914)-0.590043741782*(x-0.914)+0.9432200193405151
3, iterativefit, up_jesRelativeStatHF, 0, 0.0, 2.5, 30, 50, 0.9765, 1.1, 0.853631556034
3, iterativefit, up_jesRelativeStatHF, 0, 0.0, 2.5, 50, 70, -15, 0, 1.09944534302
3, iterativefit, up_jesRelativeStatHF, 0, 0.0, 2.5, 50, 70, 0, 0.0845, 1.35836362839
3, iterativefit, up_jesRelativeStatHF, 0, 0.0, 2.5, 50, 70, 0.0845, 0.1975, -1.50410212661*(x-0.0845)*(x-0.0845)*(x-0.0845)+1.92589113751*(x-0.0845)*(x-0.0845)-1.90833360396*(x-0.0845)+1.3583636283874512
3, iterativefit, up_jesRelativeStatHF, 0, 0.0, 2.5, 50, 70, 0.1975, 0.254, 239.207780718*(x-0.1975)*(x-0.1975)*(x-0.1975)-11.4193849327*(x-0.1975)*(x-0.1975)-1.53069984705*(x-0.1975)+1.165143370628357
3, iterativefit, up_jesRelativeStatHF, 0, 0.0, 2.5, 50, 70, 0.254, 0.3095, 40.2710725983*(x-0.254)*(x-0.254)*(x-0.254)+1.42452537249*(x-0.254)*(x-0.254)-0.530257230459*(x-0.254)+1.0853493213653564
3, iterativefit, up_jesRelativeStatHF, 0, 0.0, 2.5, 50, 70, 0.3095, 0.365, -4.80299002396*(x-0.3095)*(x-0.3095)*(x-0.3095)+1.8884547237*(x-0.3095)*(x-0.3095)+0.0*(x-0.3095)+1.0671924352645874
3, iterativefit, up_jesRelativeStatHF, 0, 0.0, 2.5, 50, 70, 0.365, 0.422, -597.44306412*(x-0.365)*(x-0.365)*(x-0.365)+49.631950015*(x-0.365)*(x-0.365)+0.165235244267*(x-0.365)+1.0721882581710815
3, iterativefit, up_jesRelativeStatHF, 0, 0.0, 2.5, 50, 70, 0.422, 0.479, 1224.63723175*(x-0.422)*(x-0.422)*(x-0.422)-104.706483314*(x-0.422)*(x-0.422)+0.0*(x-0.422)+1.132218599319458
3, iterativefit, up_jesRelativeStatHF, 0, 0.0, 2.5, 50, 70, 0.479, 0.5355, -259.308214346*(x-0.479)*(x-0.479)*(x-0.479)+21.9763711659*(x-0.479)*(x-0.479)+0.0*(x-0.479)+1.0188214778900146
3, iterativefit, up_jesRelativeStatHF, 0, 0.0, 2.5, 50, 70, 0.5355, 0.5925, 429.439675215*(x-0.5355)*(x-0.5355)*(x-0.5355)-38.4592491134*(x-0.5355)*(x-0.5355)+0.0*(x-0.5355)+1.0422061681747437
3, iterativefit, up_jesRelativeStatHF, 0, 0.0, 2.5, 50, 70, 0.5925, 0.65, 8.46491734554*(x-0.5925)*(x-0.5925)*(x-0.5925)+0.996908571159*(x-0.5925)*(x-0.5925)-0.198605884604*(x-0.5925)+0.9967812895774841
3, iterativefit, up_jesRelativeStatHF, 0, 0.0, 2.5, 50, 70, 0.65, 0.7075, -385.981396954*(x-0.65)*(x-0.65)*(x-0.65)+33.2908954873*(x-0.65)*(x-0.65)+0.0*(x-0.65)+0.990266740322113
3, iterativefit, up_jesRelativeStatHF, 0, 0.0, 2.5, 50, 70, 0.7075, 0.7655, 667.295125906*(x-0.7075)*(x-0.7075)*(x-0.7075)-58.0546759539*(x-0.7075)*(x-0.7075)+0.0*(x-0.7075)+1.0269560813903809
3, iterativefit, up_jesRelativeStatHF, 0, 0.0, 2.5, 50, 70, 0.7655, 0.823, -303.66144018*(x-0.7655)*(x-0.7655)*(x-0.7655)+26.1907992156*(x-0.7655)*(x-0.7655)+0.0*(x-0.7655)+0.9618574380874634
3, iterativefit, up_jesRelativeStatHF, 0, 0.0, 2.5, 50, 70, 0.823, 0.8775, 26.8019369313*(x-0.823)*(x-0.823)*(x-0.823)-5.01372634732*(x-0.823)*(x-0.823)+0.0*(x-0.823)+0.9907218813896179
3, iterativefit, up_jesRelativeStatHF, 0, 0.0, 2.5, 50, 70, 0.8775, 0.929, 131.250552453*(x-0.8775)*(x-0.8775)*(x-0.8775)-14.9379141681*(x-0.8775)*(x-0.8775)-0.307670812347*(x-0.8775)+0.9801685214042664
3, iterativefit, up_jesRelativeStatHF, 0, 0.0, 2.5, 50, 70, 0.929, 0.982, 2.65224985731*(x-0.929)*(x-0.929)*(x-0.929)-1.84490924256*(x-0.929)*(x-0.929)-0.801948138433*(x-0.929)+0.9426320195198059
3, iterativefit, up_jesRelativeStatHF, 0, 0.0, 2.5, 50, 70, 0.982, 1.1, 0.895341277122
3, iterativefit, up_jesRelativeStatHF, 0, 0.0, 2.5, 70, 100, -15, 0, 1.17223536968
3, iterativefit, up_jesRelativeStatHF, 0, 0.0, 2.5, 70, 100, 0, 0.088, 1.32207012177
